Date,Airline,Duration,Source,Destination,Departure Time,Arrival Time,Layover Time,Layover Cities,Total stops,Carry bags Count,Checkin bags Count,Price
2024-01-19,Virgin Atlantic,14h 25m,Los Angeles,London,9:30 am,7:55 am,2h 05m,New York John F Kennedy Intl,1,1.0,0,998
2024-01-19,British Airways,15h 15m,Los Angeles,London,9:00 am,8:15 am,3h 15m,Dallas/Fort Worth,1,1.0,1,990
2024-01-19,British Airways,14h 50m,Los Angeles,London,6:25 pm,5:15 pm,1h 25m,Madrid Barajas,1,1.0,1,"1,000"
2024-01-19,Air France,15h 15m,Los Angeles,London,8:00 am,7:15 am,3h 05m,Atlanta Hartsfield-Jackson,1,1.0,0,951
2024-01-19,British Airways,13h 10m,Los Angeles,London,2:55 pm,12:05 pm,1h 09m,Dallas/Fort Worth,1,1.0,0,"1,140"
2024-01-19,JetBlue,19h 25m,Los Angeles,London,6:05 am,9:30 am,6h 32m,New York John F Kennedy Intl,1,1.0,0,683
2024-01-19,Virgin Atlantic,14h 15m,Los Angeles,London,1:50 pm,12:05 pm,2h 35m,Amsterdam Schiphol,1,1.0,0,"1,028"
2024-01-19,Virgin Atlantic,14h 40m,Los Angeles,London,11:00 am,9:40 am,2h 11m,Seattle/Tacoma Intl,1,1.0,0,998
2024-01-19,British Airways,14h 45m,Los Angeles,London,8:00 am,6:45 am,2h 22m,New York John F Kennedy Intl,1,1.0,1,990
2024-01-19,Virgin Atlantic,13h 45m,Los Angeles,London,10:10 pm,7:55 pm,1h 41m,New York John F Kennedy Intl,1,1.0,0,998
2024-01-19,"SWISS, British Airways",14h 00m,Los Angeles,London,7:20 pm,5:20 pm,1h 20m,Zurich,1,1.0,0,886
2024-01-19,Virgin Atlantic,14h 43m,Los Angeles,London,11:47 am,10:30 am,2h 07m,New York John F Kennedy Intl,1,1.0,0,998
2024-01-19,British Airways,14h 55m,Los Angeles,London,12:20 pm,11:15 am,2h 42m,New York John F Kennedy Intl,1,1.0,1,990
2024-01-19,Iberia,15h 50m,Los Angeles,London,6:25 pm,6:15 pm,2h 15m,Madrid Barajas,1,1.0,1,"1,000"
2024-01-19,Iberia,15h 00m,Los Angeles,London,8:00 am,7:00 am,2h 27m,New York John F Kennedy Intl,1,1.0,1,990
2024-01-19,Brussels Airlines,18h 35m,Los Angeles,London,8:40 am,11:15 am,6h 20m,Chicago O'Hare Intl,1,1.0,1,759
2024-01-19,Austrian Airlines,19h 15m,Los Angeles,London,7:00 am,10:15 am,6h 41m,Newark,1,1.0,1,759
2024-01-19,British Airways,14h 43m,Los Angeles,London,11:57 pm,10:40 pm,2h 59m,Chicago O'Hare Intl,1,1.0,1,990
2024-01-19,Virgin Atlantic,15h 00m,Los Angeles,London,9:30 am,8:30 am,2h 35m,New York John F Kennedy Intl,1,1.0,0,998
2024-01-19,Virgin Atlantic,15h 03m,Los Angeles,London,11:47 am,10:50 am,2h 27m,New York John F Kennedy Intl,1,1.0,0,998
2024-01-19,British Airways,15h 49m,Los Angeles,London,10:36 am,10:25 am,3h 25m,New York John F Kennedy Intl,1,1.0,1,990
2024-01-19,"Lufthansa, British Airways",15h 25m,Los Angeles,London,5:30 pm,4:55 pm,2h 10m,Munich Franz Josef Strauss,1,1.0,0,817
