,Date,Airline,Duration,Source,Destination,Departure Time,Arrival Time,Layover Time,Layover Cities,Total stops,Carry bags Count,Checkin bags Count,Price
1393,2024-04-16,Qatar Airways,,New York,Dubai,5:15 pm,8:55 pm,"3h 42m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
1394,2024-04-16,Air Canada,,New York,Dubai,4:40 pm,7:45 pm,4h 26m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1395,2024-04-16,Air Canada,,New York,Dubai,4:30 pm,7:45 pm,4h 34m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1396,2024-04-16,Gulf Air,,New York,Dubai,8:00 pm,10:35 pm,"1h 50m,1h 50m","London Heathrow,Manama Bahrain Intl",2,1.0,2.0,"1,019"
1397,2024-04-16,SWISS,,New York,Dubai,7:00 pm,8:55 pm,"1h 30m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
1398,2024-04-16,"United Airlines, SWISS",,New York,Dubai,7:00 pm,8:55 pm,"1h 30m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,056"
1399,2024-04-16,SWISS,,New York,Dubai,7:25 pm,8:55 pm,"1h 45m,0h 50m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
1400,2024-04-16,Air Canada,,New York,Dubai,5:35 pm,7:45 pm,"1h 03m,1h 04m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,009"
1401,2024-04-16,SWISS,,New York,Dubai,6:55 pm,8:55 pm,"1h 35m,1h 05m","Milan Malpensa,Zurich",2,1.0,1.0,"1,060"
1402,2024-04-16,Air Canada,,New York,Dubai,6:00 pm,7:45 pm,2h 50m,Toronto Pearson Intl,1,1.0,1.0,"1,106"
1403,2024-04-16,United Airlines,,New York,Dubai,6:05 pm,8:55 pm,"1h 25m,1h 55m","Washington, D.C. Dulles Intl,Zurich",2,1.0,2.0,"1,026"
1404,2024-04-16,United Airlines,,New York,Dubai,7:30 pm,10:35 pm,5h 00m,Frankfurt am Main,1,1.0,2.0,"1,051"
1405,2024-04-17,Emirates,12h 30m,New York,Dubai,11:20 am,7:50 am,,,0,1.0,2.0,"1,082"
1406,2024-04-17,Kuwait Airways,16h 00m,New York,Dubai,6:50 pm,6:50 pm,1h 50m,Kuwait City,1,1.0,2.0,547
1407,2024-04-17,Qatar Airways,15h 30m,New York,Dubai,10:45 am,10:15 am,1h 30m,Doha Hamad Intl,1,1.0,2.0,677
1408,2024-04-17,Emirates,12h 30m,New York,Dubai,11:20 am,7:50 am,,,0,1.0,2.0,"1,019"
1409,2024-04-17,Kuwait Airways,18h 20m,New York,Dubai,6:50 pm,9:10 pm,4h 10m,Kuwait City,1,1.0,2.0,547
1410,2024-04-17,Emirates,12h 45m,New York,Dubai,11:00 pm,7:45 pm,,,0,1.0,2.0,"1,019"
1411,2024-04-17,SAUDIA,16h 30m,New York,Dubai,2:00 pm,2:30 pm,2h 10m,Riyadh King Khaled Intl,1,1.0,2.0,683
1412,2024-04-17,United Airlines,13h 25m,New York,Dubai,9:40 pm,7:05 pm,,,0,1.0,1.0,"1,001"
1413,2024-04-17,Qatar Airways,18h 00m,New York,Dubai,1:15 am,3:15 am,4h 00m,Doha Hamad Intl,1,1.0,2.0,677
1414,2024-04-17,SAUDIA,18h 45m,New York,Dubai,2:00 pm,4:45 pm,4h 25m,Riyadh King Khaled Intl,1,1.0,2.0,683
1415,2024-04-17,Egypt Air,18h 00m,New York,Dubai,1:00 pm,3:00 pm,3h 55m,Cairo,1,1.0,2.0,777
1416,2024-04-17,Air France,15h 35m,New York,Dubai,11:00 pm,10:35 pm,1h 25m,Paris Charles de Gaulle,1,1.0,1.0,892
1417,2024-04-17,SAUDIA,21h 00m,New York,Dubai,2:00 pm,7:00 pm,6h 45m,Riyadh King Khaled Intl,1,1.0,2.0,682
1418,2024-04-17,Etihad Airways,15h 45m,New York,Dubai,10:40 pm,10:25 pm,0h 55m,Abu Dhabi Intl,1,1.0,2.0,894
1419,2024-04-17,Egypt Air,19h 00m,New York,Dubai,12:00 pm,3:00 pm,5h 00m,Cairo,1,1.0,2.0,779
1420,2024-04-17,Egypt Air,21h 00m,New York,Dubai,1:00 pm,6:00 pm,6h 55m,Cairo,1,1.0,2.0,777
1421,2024-04-17,Air France,17h 05m,New York,Dubai,9:30 pm,10:35 pm,2h 50m,Paris Charles de Gaulle,1,1.0,1.0,892
1422,2024-04-17,Egypt Air,21h 00m,New York,Dubai,1:00 pm,6:00 pm,6h 55m,Cairo,1,1.0,2.0,777
1423,2024-04-17,KLM,17h 45m,New York,Dubai,9:15 pm,11:00 pm,3h 50m,Amsterdam Schiphol,1,1.0,1.0,896
1424,2024-04-17,SWISS,15h 05m,New York,Dubai,9:50 pm,8:55 pm,1h 10m,Zurich,1,1.0,2.0,"1,024"
1425,2024-04-17,Turkish Airlines,15h 25m,New York,Dubai,12:45 pm,12:10 pm,1h 00m,Istanbul,1,1.0,2.0,"1,034"
1426,2024-04-17,Emirates,15h 40m,New York,Dubai,11:55 pm,11:35 pm,2h 00m,Athens Eleftherios V.,1,1.0,2.0,"1,019"
1427,2024-04-17,Qatar Airways,15h 50m,New York,Dubai,9:05 pm,8:55 pm,1h 50m,Doha Hamad Intl,1,1.0,2.0,"1,016"
1428,2024-04-17,Qatar Airways,15h 50m,New York,Dubai,9:05 pm,8:55 pm,1h 50m,Doha Hamad Intl,1,1.0,2.0,"1,016"
1429,2024-04-17,SWISS,16h 00m,New York,Dubai,8:55 pm,8:55 pm,1h 55m,Zurich,1,1.0,2.0,"1,024"
1430,2024-04-17,KLM,19h 30m,New York,Dubai,7:30 pm,11:00 pm,5h 05m,Amsterdam Schiphol,1,1.0,1.0,896
1431,2024-04-17,Turkish Airlines,16h 15m,New York,Dubai,12:05 am,12:20 am,2h 10m,Istanbul,1,1.0,2.0,"1,034"
1432,2024-04-17,Air France,20h 05m,New York,Dubai,6:30 pm,10:35 pm,5h 50m,Paris Charles de Gaulle,1,1.0,1.0,892
1433,2024-04-17,Air Canada,16h 10m,New York,Dubai,7:35 pm,7:45 pm,1h 31m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1434,2024-04-17,Emirates,15h 50m,New York,Dubai,10:20 pm,10:10 pm,1h 50m,Milan Malpensa,1,1.0,2.0,"1,066"
1435,2024-04-17,KLM,20h 25m,New York,Dubai,6:35 pm,11:00 pm,6h 25m,Amsterdam Schiphol,1,1.0,1.0,896
1436,2024-04-17,Delta,21h 05m,New York,Dubai,5:30 pm,10:35 pm,7h 05m,Paris Charles de Gaulle,1,1.0,2.0,890
1437,2024-04-17,Air Canada,16h 25m,New York,Dubai,7:20 pm,7:45 pm,1h 44m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1438,2024-04-17,Air France,21h 10m,New York,Dubai,5:25 pm,10:35 pm,7h 15m,Paris Charles de Gaulle,1,1.0,1.0,892
1439,2024-04-17,Air France,21h 05m,New York,Dubai,5:30 pm,10:35 pm,7h 05m,Paris Charles de Gaulle,1,1.0,1.0,892
1440,2024-04-17,United Airlines,16h 45m,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
1441,2024-04-17,Air Canada,17h 05m,New York,Dubai,6:40 pm,7:45 pm,2h 26m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1442,2024-04-17,Qatar Airways,17h 40m,New York,Dubai,7:15 pm,8:55 pm,"1h 44m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
1443,2024-04-17,Qatar Airways,17h 40m,New York,Dubai,7:15 pm,8:55 pm,"1h 44m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
1444,2024-04-17,Delta,21h 05m,New York,Dubai,5:30 pm,10:35 pm,"2h 52m,2h 50m","Montreal Pierre Elliott Trudeau Intl,Paris Charles de Gaulle",2,1.0,2.0,890
1445,2024-04-17,Air Canada,19h 05m,New York,Dubai,4:40 pm,7:45 pm,4h 26m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1446,2024-04-17,Air Canada,19h 15m,New York,Dubai,4:30 pm,7:45 pm,4h 34m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1447,2024-04-17,SWISS,17h 30m,New York,Dubai,7:25 pm,8:55 pm,"1h 45m,0h 50m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
1448,2024-04-17,Air Canada,18h 10m,New York,Dubai,5:35 pm,7:45 pm,"1h 03m,1h 04m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,009"
1449,2024-04-17,SWISS,17h 55m,New York,Dubai,7:00 pm,8:55 pm,"1h 30m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
1450,2024-04-17,Lufthansa,18h 05m,New York,Dubai,8:30 pm,10:35 pm,"0h 40m,2h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,061"
1451,2024-04-17,Lufthansa,18h 05m,New York,Dubai,8:30 pm,10:35 pm,"1h 40m,1h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,061"
1452,2024-04-17,United Airlines,19h 05m,New York,Dubai,7:30 pm,10:35 pm,5h 00m,Frankfurt am Main,1,1.0,2.0,"1,051"
1453,2024-04-17,Gulf Air,19h 20m,New York,Dubai,7:15 pm,10:35 pm,"2h 40m,1h 50m","London Heathrow,Manama Bahrain Intl",2,1.0,2.0,"1,019"
1454,2024-04-17,Lufthansa,16h 45m,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,049"
1455,2024-04-17,"United Airlines, Lufthansa",16h 45m,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
1456,2024-04-17,United Airlines,18h 47m,New York,Dubai,7:48 pm,10:35 pm,"0h 52m,2h 00m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,051"
1457,2024-04-17,Air Canada,20h 10m,New York,Dubai,3:35 pm,7:45 pm,5h 31m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1458,2024-04-17,Lufthansa,18h 35m,New York,Dubai,8:00 pm,10:35 pm,"2h 10m,1h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
1459,2024-04-17,United Airlines,16h 00m,New York,Dubai,8:55 pm,8:55 pm,1h 55m,Zurich,1,1.0,1.0,"1,225"
1460,2024-04-17,Lufthansa,18h 35m,New York,Dubai,8:00 pm,10:35 pm,"1h 10m,2h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
1461,2024-04-17,SWISS,18h 55m,New York,Dubai,6:00 pm,8:55 pm,"2h 20m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
1462,2024-04-17,Lufthansa,19h 05m,New York,Dubai,7:30 pm,10:35 pm,5h 00m,Frankfurt am Main,1,1.0,2.0,"1,049"
1463,2024-04-17,United Airlines,19h 15m,New York,Dubai,7:20 pm,10:35 pm,"1h 12m,2h 00m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,051"
1464,2024-04-17,SWISS,20h 30m,New York,Dubai,4:25 pm,8:55 pm,6h 35m,Zurich,1,1.0,2.0,"1,024"
1465,2024-04-17,Air Canada,20h 15m,New York,Dubai,3:30 pm,7:45 pm,"3h 08m,1h 04m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,009"
1466,2024-04-18,Kuwait Airways,16h 00m,New York,Dubai,6:50 pm,6:50 pm,1h 50m,Kuwait City,1,1.0,2.0,547
1467,2024-04-18,Qatar Airways,15h 30m,New York,Dubai,10:45 am,10:15 am,1h 30m,Doha Hamad Intl,1,1.0,2.0,677
1468,2024-04-18,Kuwait Airways,18h 20m,New York,Dubai,6:50 pm,9:10 pm,4h 10m,Kuwait City,1,1.0,2.0,547
1469,2024-04-18,Royal Jordanian,14h 55m,New York,Dubai,9:40 pm,8:35 pm,1h 15m,Amman Queen Alia Intl,1,1.0,2.0,828
1470,2024-04-18,Emirates,12h 30m,New York,Dubai,11:20 am,7:50 am,,,0,1.0,2.0,"1,105"
1471,2024-04-18,United Airlines,13h 25m,New York,Dubai,9:40 pm,7:05 pm,,,0,1.0,1.0,"1,001"
1472,2024-04-18,SAUDIA,18h 00m,New York,Dubai,2:00 pm,4:00 pm,3h 15m,Jeddah King Abdulaziz Intl,1,1.0,2.0,758
1473,2024-04-18,Emirates,12h 45m,New York,Dubai,11:00 pm,7:45 pm,,,0,1.0,2.0,"1,105"
1474,2024-04-18,Qatar Airways,15h 50m,New York,Dubai,9:05 pm,8:55 pm,1h 50m,Doha Hamad Intl,1,1.0,2.0,915
1475,2024-04-18,Qatar Airways,15h 50m,New York,Dubai,9:05 pm,8:55 pm,1h 50m,Doha Hamad Intl,1,1.0,2.0,915
1476,2024-04-18,SWISS,16h 00m,New York,Dubai,8:55 pm,8:55 pm,1h 55m,Zurich,1,1.0,2.0,"1,024"
1477,2024-04-18,SWISS,15h 05m,New York,Dubai,9:50 pm,8:55 pm,1h 10m,Zurich,1,1.0,2.0,"1,024"
1478,2024-04-18,Turkish Airlines,15h 25m,New York,Dubai,12:45 pm,12:10 pm,1h 00m,Istanbul,1,1.0,2.0,"1,072"
1479,2024-04-18,Qatar Airways,18h 00m,New York,Dubai,1:15 am,3:15 am,4h 00m,Doha Hamad Intl,1,1.0,2.0,829
1480,2024-04-18,Qatar Airways,17h 40m,New York,Dubai,7:15 pm,8:55 pm,"1h 44m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
1481,2024-04-18,Turkish Airlines,15h 25m,New York,Dubai,12:45 pm,12:10 pm,1h 00m,Istanbul,1,1.0,2.0,"1,072"
1482,2024-04-18,Turkish Airlines,16h 00m,New York,Dubai,12:20 am,12:20 am,1h 40m,Istanbul,1,1.0,2.0,"1,072"
1483,2024-04-18,Emirates,15h 40m,New York,Dubai,11:55 pm,11:35 pm,2h 00m,Athens Eleftherios V.,1,1.0,2.0,"1,105"
1484,2024-04-18,Turkish Airlines,16h 15m,New York,Dubai,12:05 am,12:20 am,2h 10m,Istanbul,1,1.0,2.0,"1,072"
1485,2024-04-18,Lufthansa,16h 45m,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,049"
1486,2024-04-18,"United Airlines, Lufthansa",16h 45m,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
1487,2024-04-18,United Airlines,16h 45m,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
1488,2024-04-18,Emirates,15h 50m,New York,Dubai,10:20 pm,10:10 pm,1h 50m,Milan Malpensa,1,1.0,2.0,"1,135"
1489,2024-04-18,Emirates,15h 50m,New York,Dubai,10:20 pm,10:10 pm,0h 50m,Milan Malpensa,1,1.0,2.0,"1,166"
1490,2024-04-18,Qatar Airways,17h 40m,New York,Dubai,7:15 pm,8:55 pm,"1h 44m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
1491,2024-04-18,Qatar Airways,17h 40m,New York,Dubai,7:15 pm,8:55 pm,"1h 44m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
1492,2024-04-18,SWISS,18h 45m,New York,Dubai,6:10 pm,8:55 pm,4h 30m,Zurich,1,1.0,1.0,"1,024"
1493,2024-04-18,Lufthansa,19h 05m,New York,Dubai,7:30 pm,10:35 pm,5h 00m,Frankfurt am Main,1,1.0,2.0,"1,049"
1494,2024-04-18,United Airlines,19h 05m,New York,Dubai,7:30 pm,10:35 pm,5h 00m,Frankfurt am Main,1,1.0,2.0,"1,051"
1495,2024-04-18,Air Canada,16h 10m,New York,Dubai,7:35 pm,7:45 pm,1h 31m,Toronto Pearson Intl,1,1.0,1.0,"1,204"
1496,2024-04-18,Air Canada,16h 25m,New York,Dubai,7:20 pm,7:45 pm,1h 44m,Toronto Pearson Intl,1,1.0,1.0,"1,204"
1497,2024-04-18,Qatar Airways,19h 40m,New York,Dubai,5:15 pm,8:55 pm,"3h 42m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
1498,2024-04-18,Qatar Airways,19h 40m,New York,Dubai,5:15 pm,8:55 pm,"3h 42m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
1499,2024-04-18,Air Canada,17h 05m,New York,Dubai,6:40 pm,7:45 pm,2h 26m,Toronto Pearson Intl,1,1.0,1.0,"1,204"
1500,2024-04-18,Gulf Air,18h 35m,New York,Dubai,8:00 pm,10:35 pm,"1h 50m,1h 50m","London Heathrow,Manama Bahrain Intl",2,1.0,2.0,"1,019"
1501,2024-04-18,United Airlines,18h 47m,New York,Dubai,7:48 pm,10:35 pm,"0h 52m,2h 00m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,051"
1502,2024-04-18,SWISS,17h 55m,New York,Dubai,7:00 pm,8:55 pm,"1h 30m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
1503,2024-04-18,SWISS,18h 55m,New York,Dubai,6:00 pm,8:55 pm,"2h 20m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
1504,2024-04-18,SWISS,17h 30m,New York,Dubai,7:25 pm,8:55 pm,"1h 45m,0h 50m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
1505,2024-04-18,SWISS,18h 25m,New York,Dubai,6:30 pm,8:55 pm,"2h 00m,1h 40m","Brussels Bruxelles-National,Zurich",2,1.0,1.0,"1,058"
1506,2024-04-18,Lufthansa,18h 05m,New York,Dubai,8:30 pm,10:35 pm,"0h 40m,2h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,061"
1507,2024-04-18,Lufthansa,18h 05m,New York,Dubai,8:30 pm,10:35 pm,"1h 40m,1h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,061"
1508,2024-04-18,United Airlines,19h 15m,New York,Dubai,7:20 pm,10:35 pm,"1h 12m,2h 00m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,051"
1509,2024-04-18,SWISS,20h 30m,New York,Dubai,4:25 pm,8:55 pm,6h 35m,Zurich,1,1.0,2.0,"1,024"
1510,2024-04-18,Air France,15h 35m,New York,Dubai,11:00 pm,10:35 pm,1h 25m,Paris Charles de Gaulle,1,1.0,1.0,"1,235"
1511,2024-04-18,SWISS,19h 25m,New York,Dubai,5:30 pm,8:55 pm,"2h 30m,1h 50m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
1512,2024-04-18,SWISS,19h 25m,New York,Dubai,5:30 pm,8:55 pm,"3h 30m,0h 50m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
1513,2024-04-18,United Airlines,20h 35m,New York,Dubai,6:00 pm,10:35 pm,6h 40m,Frankfurt am Main,1,1.0,2.0,"1,051"
1514,2024-04-18,Gulf Air,20h 20m,New York,Dubai,6:15 pm,10:35 pm,"3h 40m,1h 50m","London Heathrow,Manama Bahrain Intl",2,1.0,2.0,"1,019"
1515,2024-04-18,Lufthansa,19h 25m,New York,Dubai,7:10 pm,10:35 pm,"2h 00m,2h 05m","Dublin,Frankfurt am Main",2,1.0,2.0,"1,038"
1516,2024-04-18,Qatar Airways,20h 30m,New York,Dubai,4:25 pm,8:55 pm,"4h 35m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,2.0,"1,014"
1517,2024-04-18,Qatar Airways,20h 30m,New York,Dubai,4:25 pm,8:55 pm,"4h 35m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,2.0,"1,014"
1518,2024-04-18,Turkish Airlines,18h 20m,New York,Dubai,12:05 am,2:25 am,4h 10m,Istanbul,1,1.0,0.0,"1,099"
1519,2024-04-18,Lufthansa,20h 35m,New York,Dubai,6:00 pm,10:35 pm,6h 40m,Frankfurt am Main,1,1.0,2.0,"1,049"
1520,2024-04-18,Turkish Airlines,20h 55m,New York,Dubai,7:25 pm,12:20 am,6h 25m,Istanbul,1,1.0,2.0,"1,072"
1521,2024-04-18,Lufthansa,19h 35m,New York,Dubai,7:00 pm,10:35 pm,"3h 20m,1h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
1522,2024-04-18,Lufthansa,19h 35m,New York,Dubai,7:00 pm,10:35 pm,"2h 20m,2h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
1523,2024-04-18,Lufthansa,19h 35m,New York,Dubai,7:00 pm,10:35 pm,"1h 20m,3h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
1524,2024-04-18,United Airlines,20h 30m,New York,Dubai,6:05 pm,10:35 pm,"2h 45m,2h 00m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,051"
1525,2024-04-18,Lufthansa,20h 25m,New York,Dubai,6:10 pm,10:35 pm,"1h 20m,3h 35m","Zurich,Frankfurt am Main",2,1.0,2.0,"1,059"
1526,2024-04-19,Kuwait Airways,16h 00m,New York,Dubai,6:50 pm,6:50 pm,1h 50m,Kuwait City,1,1.0,2.0,547
1527,2024-04-19,United Airlines,13h 25m,New York,Dubai,9:40 pm,7:05 pm,,,0,1.0,1.0,"1,001"
1528,2024-04-19,Kuwait Airways,18h 20m,New York,Dubai,6:50 pm,9:10 pm,4h 10m,Kuwait City,1,1.0,2.0,547
1529,2024-04-19,SAUDIA,16h 30m,New York,Dubai,2:00 pm,2:30 pm,2h 10m,Riyadh King Khaled Intl,1,1.0,2.0,683
1530,2024-04-19,Emirates,12h 30m,New York,Dubai,11:20 am,7:50 am,,,0,1.0,2.0,"1,105"
1531,2024-04-19,Emirates,12h 45m,New York,Dubai,11:00 pm,7:45 pm,,,0,1.0,2.0,"1,105"
1532,2024-04-19,Qatar Airways,15h 30m,New York,Dubai,10:45 am,10:15 am,1h 30m,Doha Hamad Intl,1,1.0,2.0,743
1533,2024-04-19,Qatar Airways,15h 50m,New York,Dubai,9:05 pm,8:55 pm,1h 50m,Doha Hamad Intl,1,1.0,2.0,743
1534,2024-04-19,Qatar Airways,15h 50m,New York,Dubai,9:05 pm,8:55 pm,1h 50m,Doha Hamad Intl,1,1.0,2.0,743
1535,2024-04-19,Royal Jordanian,14h 55m,New York,Dubai,9:40 pm,8:35 pm,1h 15m,Amman Queen Alia Intl,1,1.0,2.0,819
1536,2024-04-19,SAUDIA,18h 45m,New York,Dubai,2:00 pm,4:45 pm,4h 30m,Riyadh King Khaled Intl,1,1.0,2.0,683
1537,2024-04-19,SAUDIA,21h 00m,New York,Dubai,2:00 pm,7:00 pm,6h 40m,Riyadh King Khaled Intl,1,1.0,2.0,682
1538,2024-04-19,SAUDIA,23h 00m,New York,Dubai,2:00 pm,9:00 pm,8h 45m,Riyadh King Khaled Intl,1,1.0,2.0,685
1539,2024-04-19,Egypt Air,19h 00m,New York,Dubai,12:00 pm,3:00 pm,5h 00m,Cairo,1,1.0,2.0,776
1540,2024-04-19,SWISS,15h 05m,New York,Dubai,9:50 pm,8:55 pm,1h 10m,Zurich,1,1.0,2.0,"1,024"
1541,2024-04-19,Turkish Airlines,15h 25m,New York,Dubai,12:45 pm,12:10 pm,1h 00m,Istanbul,1,1.0,2.0,"1,085"
1542,2024-04-19,Air Canada,16h 10m,New York,Dubai,7:35 pm,7:45 pm,1h 31m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1543,2024-04-19,Etihad Airways,18h 05m,New York,Dubai,2:30 pm,4:35 pm,3h 15m,Abu Dhabi Intl,1,1.0,2.0,951
1544,2024-04-19,Delta,20h 25m,New York,Dubai,6:35 pm,11:00 pm,6h 25m,Amsterdam Schiphol,1,1.0,0.0,894
1545,2024-04-19,KLM,20h 25m,New York,Dubai,6:35 pm,11:00 pm,6h 25m,Amsterdam Schiphol,1,1.0,1.0,896
1546,2024-04-19,Air Canada,16h 25m,New York,Dubai,7:20 pm,7:45 pm,1h 44m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1547,2024-04-19,Emirates,15h 40m,New York,Dubai,11:55 pm,11:35 pm,2h 00m,Athens Eleftherios V.,1,1.0,2.0,"1,105"
1548,2024-04-19,Turkish Airlines,16h 15m,New York,Dubai,12:05 am,12:20 am,2h 10m,Istanbul,1,1.0,2.0,"1,085"
1549,2024-04-19,Lufthansa,16h 45m,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,049"
1550,2024-04-19,United Airlines,16h 45m,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
1551,2024-04-19,"United Airlines, Lufthansa",16h 45m,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
1552,2024-04-19,Air Canada,17h 05m,New York,Dubai,6:40 pm,7:45 pm,2h 26m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1553,2024-04-19,Emirates,15h 50m,New York,Dubai,10:20 pm,10:10 pm,1h 50m,Milan Malpensa,1,1.0,2.0,"1,135"
1554,2024-04-19,KLM,17h 45m,New York,Dubai,9:15 pm,11:00 pm,3h 50m,Amsterdam Schiphol,1,1.0,1.0,"1,032"
1555,2024-04-19,Qatar Airways,17h 40m,New York,Dubai,7:15 pm,8:55 pm,"1h 44m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,"1,017"
1556,2024-04-19,United Airlines,19h 05m,New York,Dubai,7:30 pm,10:35 pm,5h 00m,Frankfurt am Main,1,1.0,2.0,"1,051"
1557,2024-04-19,Qatar Airways,17h 40m,New York,Dubai,7:15 pm,8:55 pm,"1h 44m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,"1,017"
1558,2024-04-19,Air Canada,19h 05m,New York,Dubai,4:40 pm,7:45 pm,4h 26m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1559,2024-04-19,Air Canada,19h 15m,New York,Dubai,4:30 pm,7:45 pm,4h 34m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1560,2024-04-19,Gulf Air,18h 35m,New York,Dubai,8:00 pm,10:35 pm,"1h 50m,1h 50m","London Heathrow,Manama Bahrain Intl",2,1.0,2.0,"1,019"
1561,2024-04-19,Air Canada,19h 50m,New York,Dubai,3:55 pm,7:45 pm,5h 16m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1562,2024-04-19,Air Canada,20h 10m,New York,Dubai,3:35 pm,7:45 pm,5h 31m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
1563,2024-04-19,SWISS,17h 30m,New York,Dubai,7:25 pm,8:55 pm,"1h 45m,0h 50m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
1564,2024-04-19,Lufthansa,18h 05m,New York,Dubai,8:30 pm,10:35 pm,"0h 40m,2h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,061"
1565,2024-04-19,Lufthansa,18h 05m,New York,Dubai,8:30 pm,10:35 pm,"1h 40m,1h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,061"
1566,2024-04-19,Lufthansa,18h 35m,New York,Dubai,8:00 pm,10:35 pm,"2h 10m,1h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
